user_loc,fr_loc,scaled_sci
USA20103,ARG1,14
USA20103,ARG10,7
USA20103,ARG11,11
USA20103,ARG12,4
USA20103,ARG13,12
USA20103,ARG14,7
USA20103,ARG15,8
USA20103,ARG16,10
USA20103,ARG17,8
USA20103,ARG18,8
USA20103,ARG19,10
USA20103,ARG2,16
USA20103,ARG20,12
USA20103,ARG21,12
USA20103,ARG22,8
USA20103,ARG23,20
USA20103,ARG24,9
USA20103,ARG3,6
USA20103,ARG4,8
USA20103,ARG5,13
USA20103,ARG6,26
USA20103,ARG7,7
USA20103,ARG8,9
USA20103,ARG9,11
USA20103,MEX1,108
USA20103,MEX10,128
USA20103,MEX11,226
USA20103,MEX12,115
USA20103,MEX13,31
USA20103,MEX14,220
USA20103,MEX15,31
USA20103,MEX16,123
USA20103,MEX17,32
USA20103,MEX18,59
USA20103,MEX19,38
USA20103,MEX2,54
USA20103,MEX20,29
USA20103,MEX21,25
USA20103,MEX22,43
USA20103,MEX23,70
USA20103,MEX24,38
USA20103,MEX25,33
USA20103,MEX26,45
USA20103,MEX27,21
USA20103,MEX28,42
USA20103,MEX29,44
USA20103,MEX3,75
USA20103,MEX30,36
USA20103,MEX31,24
USA20103,MEX32,596
USA20103,MEX4,29
USA20103,MEX5,24
USA20103,MEX6,349
USA20103,MEX7,45
USA20103,MEX8,44
USA20103,MEX9,36
USA20105,ARG1,15
USA20105,ARG10,5
USA20105,ARG11,37
USA20105,ARG12,1
USA20105,ARG13,4
USA20105,ARG14,32
USA20105,ARG15,1
USA20105,ARG16,22
USA20105,ARG17,1
USA20105,ARG18,18
USA20105,ARG19,7
USA20105,ARG2,7
USA20105,ARG20,1
USA20105,ARG21,12
USA20105,ARG22,4
USA20105,ARG23,1
USA20105,ARG24,12
USA20105,ARG3,1
USA20105,ARG4,40
USA20105,ARG5,16
USA20105,ARG6,14
USA20105,ARG7,27
USA20105,ARG8,10
USA20105,ARG9,46
USA20105,MEX1,24
USA20105,MEX10,32
USA20105,MEX11,12
USA20105,MEX12,13
USA20105,MEX13,10
USA20105,MEX14,62
USA20105,MEX15,7
USA20105,MEX16,16
USA20105,MEX17,12
USA20105,MEX18,21
USA20105,MEX19,66
USA20105,MEX2,36
USA20105,MEX20,8
USA20105,MEX21,7
USA20105,MEX22,15
USA20105,MEX23,17
USA20105,MEX24,31
USA20105,MEX25,13
USA20105,MEX26,10
USA20105,MEX27,8
USA20105,MEX28,81
USA20105,MEX29,14
USA20105,MEX3,110
USA20105,MEX30,24
USA20105,MEX31,2
USA20105,MEX32,192
USA20105,MEX4,7
USA20105,MEX5,19
USA20105,MEX6,272
USA20105,MEX7,53
USA20105,MEX8,47
USA20105,MEX9,5
USA20107,ARG1,10
USA20107,ARG10,3
USA20107,ARG11,43
USA20107,ARG12,6
USA20107,ARG13,7
USA20107,ARG14,12
USA20107,ARG15,4
USA20107,ARG16,1
USA20107,ARG17,7
USA20107,ARG18,6
USA20107,ARG19,15
USA20107,ARG2,9
USA20107,ARG20,1
USA20107,ARG21,9
USA20107,ARG22,4
USA20107,ARG23,40
USA20107,ARG24,5
USA20107,ARG3,1
USA20107,ARG4,5
USA20107,ARG5,8
USA20107,ARG6,25
USA20107,ARG7,15
USA20107,ARG8,5
USA20107,ARG9,4
USA20107,MEX1,78
USA20107,MEX10,107
USA20107,MEX11,37
USA20107,MEX12,32
USA20107,MEX13,40
USA20107,MEX14,226
USA20107,MEX15,14
USA20107,MEX16,65
USA20107,MEX17,16
USA20107,MEX18,26
USA20107,MEX19,19
USA20107,MEX2,38
USA20107,MEX20,19
USA20107,MEX21,11
USA20107,MEX22,31
USA20107,MEX23,38
USA20107,MEX24,27
USA20107,MEX25,17
USA20107,MEX26,26
USA20107,MEX27,15
USA20107,MEX28,49
USA20107,MEX29,12
USA20107,MEX3,32
USA20107,MEX30,57
USA20107,MEX31,14
USA20107,MEX32,66
USA20107,MEX4,16
USA20107,MEX5,23
USA20107,MEX6,96
USA20107,MEX7,32
USA20107,MEX8,36
USA20107,MEX9,24
USA20109,ARG1,19
USA20109,ARG10,7
USA20109,ARG11,8
USA20109,ARG12,1
USA20109,ARG13,19
USA20109,ARG14,7
USA20109,ARG15,12
USA20109,ARG16,1
USA20109,ARG17,12
USA20109,ARG18,11
USA20109,ARG19,1
USA20109,ARG2,21
USA20109,ARG20,1
USA20109,ARG21,14
USA20109,ARG22,31
USA20109,ARG23,1
USA20109,ARG24,22
USA20109,ARG3,6
USA20109,ARG4,19
USA20109,ARG5,9
USA20109,ARG6,28
USA20109,ARG7,20
USA20109,ARG8,20
USA20109,ARG9,5
USA20109,MEX1,78
USA20109,MEX10,370
USA20109,MEX11,42
USA20109,MEX12,25
USA20109,MEX13,31
USA20109,MEX14,42
USA20109,MEX15,25
USA20109,MEX16,192
USA20109,MEX17,33
USA20109,MEX18,120
USA20109,MEX19,86
USA20109,MEX2,70
USA20109,MEX20,18
USA20109,MEX21,26
USA20109,MEX22,35
USA20109,MEX23,53
USA20109,MEX24,299
USA20109,MEX25,63
USA20109,MEX26,280
USA20109,MEX27,37
USA20109,MEX28,103
USA20109,MEX29,18
USA20109,MEX3,140
USA20109,MEX30,148
USA20109,MEX31,24
USA20109,MEX32,313
USA20109,MEX4,82
USA20109,MEX5,30
USA20109,MEX6,864
USA20109,MEX7,118
USA20109,MEX8,58
USA20109,MEX9,32
USA20111,ARG1,15
USA20111,ARG10,8
USA20111,ARG11,20
USA20111,ARG12,11
USA20111,ARG13,16
USA20111,ARG14,19
USA20111,ARG15,17
USA20111,ARG16,12
USA20111,ARG17,10
USA20111,ARG18,7
USA20111,ARG19,11
USA20111,ARG2,12
USA20111,ARG20,17
USA20111,ARG21,13
USA20111,ARG22,11
USA20111,ARG23,6
USA20111,ARG24,13
USA20111,ARG3,16
USA20111,ARG4,12
USA20111,ARG5,16
USA20111,ARG6,34
USA20111,ARG7,11
USA20111,ARG8,15
USA20111,ARG9,10
USA20111,MEX1,148
USA20111,MEX10,1179
USA20111,MEX11,346
USA20111,MEX12,167
USA20111,MEX13,83
USA20111,MEX14,303
USA20111,MEX15,88
USA20111,MEX16,3143
USA20111,MEX17,77
USA20111,MEX18,140
USA20111,MEX19,231
USA20111,MEX2,117
USA20111,MEX20,159
USA20111,MEX21,46
USA20111,MEX22,203
USA20111,MEX23,95
USA20111,MEX24,1084
USA20111,MEX25,142
USA20111,MEX26,102
USA20111,MEX27,43
USA20111,MEX28,390
USA20111,MEX29,38
USA20111,MEX3,181
USA20111,MEX30,57
USA20111,MEX31,37
USA20111,MEX32,863
USA20111,MEX4,90
USA20111,MEX5,54
USA20111,MEX6,683
USA20111,MEX7,257
USA20111,MEX8,456
USA20111,MEX9,103
USA20113,ARG1,14
USA20113,ARG10,17
USA20113,ARG11,514
USA20113,ARG12,16
USA20113,ARG13,11
USA20113,ARG14,8
USA20113,ARG15,12
USA20113,ARG16,15
USA20113,ARG17,371
USA20113,ARG18,9
USA20113,ARG19,7
USA20113,ARG2,33
USA20113,ARG20,7
USA20113,ARG21,10
USA20113,ARG22,8
USA20113,ARG23,6
USA20113,ARG24,14
USA20113,ARG3,4
USA20113,ARG4,7
USA20113,ARG5,16
USA20113,ARG6,37
USA20113,ARG7,5
USA20113,ARG8,10
USA20113,ARG9,7
USA20113,MEX1,53
USA20113,MEX10,656
USA20113,MEX11,146
USA20113,MEX12,29
USA20113,MEX13,27
USA20113,MEX14,122
USA20113,MEX15,22
USA20113,MEX16,119
USA20113,MEX17,34
USA20113,MEX18,36
USA20113,MEX19,61
USA20113,MEX2,64
USA20113,MEX20,22
USA20113,MEX21,20
USA20113,MEX22,217
USA20113,MEX23,50
USA20113,MEX24,56
USA20113,MEX25,43
USA20113,MEX26,40
USA20113,MEX27,14
USA20113,MEX28,63
USA20113,MEX29,17
USA20113,MEX3,67
USA20113,MEX30,76
USA20113,MEX31,15
USA20113,MEX32,441
USA20113,MEX4,13
USA20113,MEX5,68
USA20113,MEX6,249
USA20113,MEX7,130
USA20113,MEX8,56
USA20113,MEX9,26
USA20115,ARG1,17
USA20115,ARG10,8
USA20115,ARG11,15
USA20115,ARG12,4
USA20115,ARG13,15
USA20115,ARG14,7
USA20115,ARG15,12
USA20115,ARG16,8
USA20115,ARG17,13
USA20115,ARG18,9
USA20115,ARG19,10
USA20115,ARG2,13
USA20115,ARG20,6
USA20115,ARG21,12
USA20115,ARG22,10
USA20115,ARG23,20
USA20115,ARG24,8
USA20115,ARG3,10
USA20115,ARG4,10
USA20115,ARG5,16
USA20115,ARG6,32
USA20115,ARG7,9
USA20115,ARG8,12
USA20115,ARG9,7
USA20115,MEX1,101
USA20115,MEX10,179
USA20115,MEX11,115
USA20115,MEX12,28
USA20115,MEX13,40
USA20115,MEX14,58
USA20115,MEX15,25
USA20115,MEX16,83
USA20115,MEX17,28
USA20115,MEX18,38
USA20115,MEX19,52
USA20115,MEX2,41
USA20115,MEX20,33
USA20115,MEX21,38
USA20115,MEX22,35
USA20115,MEX23,44
USA20115,MEX24,89
USA20115,MEX25,50
USA20115,MEX26,57
USA20115,MEX27,22
USA20115,MEX28,60
USA20115,MEX29,23
USA20115,MEX3,67
USA20115,MEX30,30
USA20115,MEX31,17
USA20115,MEX32,75
USA20115,MEX4,20
USA20115,MEX5,22
USA20115,MEX6,102
USA20115,MEX7,55
USA20115,MEX8,47
USA20115,MEX9,25
USA20117,ARG1,15
USA20117,ARG10,11
USA20117,ARG11,13
USA20117,ARG12,5
USA20117,ARG13,7
USA20117,ARG14,15
USA20117,ARG15,12
USA20117,ARG16,15
USA20117,ARG17,1
USA20117,ARG18,9
USA20117,ARG19,20
USA20117,ARG2,16
USA20117,ARG20,6
USA20117,ARG21,13
USA20117,ARG22,5
USA20117,ARG23,25
USA20117,ARG24,8
USA20117,ARG3,4
USA20117,ARG4,7
USA20117,ARG5,25
USA20117,ARG6,19
USA20117,ARG7,23
USA20117,ARG8,3
USA20117,ARG9,7
USA20117,MEX1,29
USA20117,MEX10,99
USA20117,MEX11,89
USA20117,MEX12,13
USA20117,MEX13,42
USA20117,MEX14,62
USA20117,MEX15,16
USA20117,MEX16,30
USA20117,MEX17,26
USA20117,MEX18,36
USA20117,MEX19,56
USA20117,MEX2,53
USA20117,MEX20,70
USA20117,MEX21,15
USA20117,MEX22,26
USA20117,MEX23,35
USA20117,MEX24,24
USA20117,MEX25,178
USA20117,MEX26,37
USA20117,MEX27,14
USA20117,MEX28,51
USA20117,MEX29,15
USA20117,MEX3,48
USA20117,MEX30,58
USA20117,MEX31,18
USA20117,MEX32,107
USA20117,MEX4,34
USA20117,MEX5,14
USA20117,MEX6,327
USA20117,MEX7,26
USA20117,MEX8,26
USA20117,MEX9,20
USA20119,ARG1,5
USA20119,ARG10,1
USA20119,ARG11,6
USA20119,ARG12,1
USA20119,ARG13,7
USA20119,ARG14,10
USA20119,ARG15,12
USA20119,ARG16,1
USA20119,ARG17,10
USA20119,ARG18,6
USA20119,ARG19,4
USA20119,ARG2,8
USA20119,ARG20,1
USA20119,ARG21,5
USA20119,ARG22,17
USA20119,ARG23,1
USA20119,ARG24,10
USA20119,ARG3,16
USA20119,ARG4,13
USA20119,ARG5,13
USA20119,ARG6,11
USA20119,ARG7,6
USA20119,ARG8,14
USA20119,ARG9,1
USA20119,MEX1,423
USA20119,MEX10,10309
USA20119,MEX11,427
USA20119,MEX12,473
USA20119,MEX13,850
USA20119,MEX14,464
USA20119,MEX15,88
USA20119,MEX16,184
USA20119,MEX17,296
USA20119,MEX18,217
USA20119,MEX19,137
USA20119,MEX2,439
USA20119,MEX20,84
USA20119,MEX21,133
USA20119,MEX22,319
USA20119,MEX23,132
USA20119,MEX24,629
USA20119,MEX25,195
USA20119,MEX26,584
USA20119,MEX27,52
USA20119,MEX28,173
USA20119,MEX29,125
USA20119,MEX3,197
USA20119,MEX30,171
USA20119,MEX31,135
USA20119,MEX32,5776
USA20119,MEX4,1229
USA20119,MEX5,140
USA20119,MEX6,3919
USA20119,MEX7,857
USA20119,MEX8,114
USA20119,MEX9,91
USA20121,ARG1,10
USA20121,ARG10,2
USA20121,ARG11,18
USA20121,ARG12,7
USA20121,ARG13,62
USA20121,ARG14,12
USA20121,ARG15,9
USA20121,ARG16,12
USA20121,ARG17,5
USA20121,ARG18,12
USA20121,ARG19,5
USA20121,ARG2,11
USA20121,ARG20,8
USA20121,ARG21,8
USA20121,ARG22,5
USA20121,ARG23,21
USA20121,ARG24,7
USA20121,ARG3,3
USA20121,ARG4,6
USA20121,ARG5,9
USA20121,ARG6,20
USA20121,ARG7,6
USA20121,ARG8,7
USA20121,ARG9,11
USA20121,MEX1,66
USA20121,MEX10,61
USA20121,MEX11,61
USA20121,MEX12,96
USA20121,MEX13,108
USA20121,MEX14,67
USA20121,MEX15,27
USA20121,MEX16,91
USA20121,MEX17,50
USA20121,MEX18,57
USA20121,MEX19,34
USA20121,MEX2,108
USA20121,MEX20,40
USA20121,MEX21,43
USA20121,MEX22,65
USA20121,MEX23,64
USA20121,MEX24,107
USA20121,MEX25,25
USA20121,MEX26,29
USA20121,MEX27,10
USA20121,MEX28,28
USA20121,MEX29,25
USA20121,MEX3,37
USA20121,MEX30,104
USA20121,MEX31,35
USA20121,MEX32,107
USA20121,MEX4,44
USA20121,MEX5,24
USA20121,MEX6,167
USA20121,MEX7,35
USA20121,MEX8,61
USA20121,MEX9,29
USA20123,ARG1,25
USA20123,ARG10,2
USA20123,ARG11,2663
USA20123,ARG12,7
USA20123,ARG13,22
USA20123,ARG14,6
USA20123,ARG15,20
USA20123,ARG16,20
USA20123,ARG17,4
USA20123,ARG18,4
USA20123,ARG19,32
USA20123,ARG2,67
USA20123,ARG20,26
USA20123,ARG21,16
USA20123,ARG22,11
USA20123,ARG23,41
USA20123,ARG24,8
USA20123,ARG3,4
USA20123,ARG4,8
USA20123,ARG5,12
USA20123,ARG6,174
USA20123,ARG7,10
USA20123,ARG8,5
USA20123,ARG9,3
USA20123,MEX1,126
USA20123,MEX10,88
USA20123,MEX11,103
USA20123,MEX12,93
USA20123,MEX13,31
USA20123,MEX14,112
USA20123,MEX15,55
USA20123,MEX16,95
USA20123,MEX17,70
USA20123,MEX18,48
USA20123,MEX19,64
USA20123,MEX2,46
USA20123,MEX20,45
USA20123,MEX21,21
USA20123,MEX22,283
USA20123,MEX23,76
USA20123,MEX24,42
USA20123,MEX25,65
USA20123,MEX26,530
USA20123,MEX27,73
USA20123,MEX28,141
USA20123,MEX29,13
USA20123,MEX3,161
USA20123,MEX30,189
USA20123,MEX31,38
USA20123,MEX32,74
USA20123,MEX4,18
USA20123,MEX5,103
USA20123,MEX6,174
USA20123,MEX7,80
USA20123,MEX8,25
USA20123,MEX9,35
USA20125,ARG1,18
USA20125,ARG10,12
USA20125,ARG11,21
USA20125,ARG12,11
USA20125,ARG13,22
USA20125,ARG14,20
USA20125,ARG15,17
USA20125,ARG16,16
USA20125,ARG17,14
USA20125,ARG18,14
USA20125,ARG19,14
USA20125,ARG2,15
USA20125,ARG20,18
USA20125,ARG21,16
USA20125,ARG22,13
USA20125,ARG23,15
USA20125,ARG24,16
USA20125,ARG3,9
USA20125,ARG4,16
USA20125,ARG5,22
USA20125,ARG6,31
USA20125,ARG7,13
USA20125,ARG8,12
USA20125,ARG9,22
USA20125,MEX1,216
USA20125,MEX10,74
USA20125,MEX11,312
USA20125,MEX12,548
USA20125,MEX13,151
USA20125,MEX14,84
USA20125,MEX15,49
USA20125,MEX16,146
USA20125,MEX17,44
USA20125,MEX18,50
USA20125,MEX19,74
USA20125,MEX2,148
USA20125,MEX20,103
USA20125,MEX21,40
USA20125,MEX22,90
USA20125,MEX23,72
USA20125,MEX24,124
USA20125,MEX25,74
USA20125,MEX26,49
USA20125,MEX27,40
USA20125,MEX28,148
USA20125,MEX29,40
USA20125,MEX3,81
USA20125,MEX30,65
USA20125,MEX31,32
USA20125,MEX32,241
USA20125,MEX4,41
USA20125,MEX5,69
USA20125,MEX6,170
USA20125,MEX7,94
USA20125,MEX8,269
USA20125,MEX9,50
USA20127,ARG1,10
USA20127,ARG10,6
USA20127,ARG11,8
USA20127,ARG12,1
USA20127,ARG13,8
USA20127,ARG14,5
USA20127,ARG15,6
USA20127,ARG16,7
USA20127,ARG17,2
USA20127,ARG18,2
USA20127,ARG19,1
USA20127,ARG2,9
USA20127,ARG20,1
USA20127,ARG21,14
USA20127,ARG22,1
USA20127,ARG23,106
USA20127,ARG24,3
USA20127,ARG3,4
USA20127,ARG4,5
USA20127,ARG5,9
USA20127,ARG6,22
USA20127,ARG7,8
USA20127,ARG8,39
USA20127,ARG9,1
USA20127,MEX1,47
USA20127,MEX10,52
USA20127,MEX11,298
USA20127,MEX12,23
USA20127,MEX13,31
USA20127,MEX14,84
USA20127,MEX15,30
USA20127,MEX16,173
USA20127,MEX17,30
USA20127,MEX18,137
USA20127,MEX19,33
USA20127,MEX2,46
USA20127,MEX20,21
USA20127,MEX21,26
USA20127,MEX22,30
USA20127,MEX23,59
USA20127,MEX24,91
USA20127,MEX25,36
USA20127,MEX26,97
USA20127,MEX27,27
USA20127,MEX28,44
USA20127,MEX29,32
USA20127,MEX3,124
USA20127,MEX30,20
USA20127,MEX31,24
USA20127,MEX32,71
USA20127,MEX4,21
USA20127,MEX5,21
USA20127,MEX6,1942
USA20127,MEX7,81
USA20127,MEX8,20
USA20127,MEX9,33
USA20129,ARG1,8
USA20129,ARG10,4
USA20129,ARG11,1
USA20129,ARG12,7
USA20129,ARG13,5
USA20129,ARG14,10
USA20129,ARG15,1
USA20129,ARG16,1
USA20129,ARG17,11
USA20129,ARG18,8
USA20129,ARG19,21
USA20129,ARG2,13
USA20129,ARG20,1
USA20129,ARG21,6
USA20129,ARG22,10
USA20129,ARG23,1
USA20129,ARG24,10
USA20129,ARG3,1
USA20129,ARG4,10
USA20129,ARG5,9
USA20129,ARG6,11
USA20129,ARG7,8
USA20129,ARG8,8
USA20129,ARG9,14
USA20129,MEX1,302
USA20129,MEX10,3631
USA20129,MEX11,478
USA20129,MEX12,1612
USA20129,MEX13,1025
USA20129,MEX14,249
USA20129,MEX15,484
USA20129,MEX16,209
USA20129,MEX17,425
USA20129,MEX18,145
USA20129,MEX19,322
USA20129,MEX2,496
USA20129,MEX20,1098
USA20129,MEX21,1335
USA20129,MEX22,344
USA20129,MEX23,663
USA20129,MEX24,257
USA20129,MEX25,1037
USA20129,MEX26,240
USA20129,MEX27,130
USA20129,MEX28,167
USA20129,MEX29,253
USA20129,MEX3,290
USA20129,MEX30,1226
USA20129,MEX31,139
USA20129,MEX32,2100
USA20129,MEX4,250
USA20129,MEX5,867
USA20129,MEX6,9810
USA20129,MEX7,1324
USA20129,MEX8,112
USA20129,MEX9,420
USA20131,ARG1,7
USA20131,ARG10,6
USA20131,ARG11,5
USA20131,ARG12,3
USA20131,ARG13,4
USA20131,ARG14,6
USA20131,ARG15,6
USA20131,ARG16,5
USA20131,ARG17,7
USA20131,ARG18,4
USA20131,ARG19,2
USA20131,ARG2,10
USA20131,ARG20,5
USA20131,ARG21,9
USA20131,ARG22,5
USA20131,ARG23,1
USA20131,ARG24,4
USA20131,ARG3,3
USA20131,ARG4,6
USA20131,ARG5,5
USA20131,ARG6,21
USA20131,ARG7,10
USA20131,ARG8,5
USA20131,ARG9,5
USA20131,MEX1,22
USA20131,MEX10,413
USA20131,MEX11,74
USA20131,MEX12,138
USA20131,MEX13,92
USA20131,MEX14,88
USA20131,MEX15,39
USA20131,MEX16,28
USA20131,MEX17,132
USA20131,MEX18,270
USA20131,MEX19,80
USA20131,MEX2,85
USA20131,MEX20,45
USA20131,MEX21,25
USA20131,MEX22,29
USA20131,MEX23,43
USA20131,MEX24,40
USA20131,MEX25,157
USA20131,MEX26,251
USA20131,MEX27,48
USA20131,MEX28,26
USA20131,MEX29,18
USA20131,MEX3,40
USA20131,MEX30,21
USA20131,MEX31,13
USA20131,MEX32,76
USA20131,MEX4,16
USA20131,MEX5,144
USA20131,MEX6,951
USA20131,MEX7,228
USA20131,MEX8,52
USA20131,MEX9,50
USA20133,ARG1,8
USA20133,ARG10,4
USA20133,ARG11,12
USA20133,ARG12,1
USA20133,ARG13,5
USA20133,ARG14,4
USA20133,ARG15,5
USA20133,ARG16,4
USA20133,ARG17,6
USA20133,ARG18,5
USA20133,ARG19,6
USA20133,ARG2,7
USA20133,ARG20,3
USA20133,ARG21,7
USA20133,ARG22,5
USA20133,ARG23,3
USA20133,ARG24,5
USA20133,ARG3,1
USA20133,ARG4,6
USA20133,ARG5,5
USA20133,ARG6,11
USA20133,ARG7,4
USA20133,ARG8,6
USA20133,ARG9,7
USA20133,MEX1,67
USA20133,MEX10,343
USA20133,MEX11,84
USA20133,MEX12,12
USA20133,MEX13,32
USA20133,MEX14,63
USA20133,MEX15,21
USA20133,MEX16,69
USA20133,MEX17,25
USA20133,MEX18,19
USA20133,MEX19,32
USA20133,MEX2,26
USA20133,MEX20,55
USA20133,MEX21,11
USA20133,MEX22,66
USA20133,MEX23,36
USA20133,MEX24,63
USA20133,MEX25,15
USA20133,MEX26,21
USA20133,MEX27,24
USA20133,MEX28,37
USA20133,MEX29,15
USA20133,MEX3,34
USA20133,MEX30,21
USA20133,MEX31,13
USA20133,MEX32,206
USA20133,MEX4,11
USA20133,MEX5,47
USA20133,MEX6,118
USA20133,MEX7,89
USA20133,MEX8,38
USA20133,MEX9,16
USA20135,ARG1,9
USA20135,ARG10,4
USA20135,ARG11,25
USA20135,ARG12,16
USA20135,ARG13,5
USA20135,ARG14,3
USA20135,ARG15,8
USA20135,ARG16,16
USA20135,ARG17,1
USA20135,ARG18,8
USA20135,ARG19,17
USA20135,ARG2,11
USA20135,ARG20,1
USA20135,ARG21,12
USA20135,ARG22,4
USA20135,ARG23,1
USA20135,ARG24,8
USA20135,ARG3,1
USA20135,ARG4,1
USA20135,ARG5,1
USA20135,ARG6,11
USA20135,ARG7,11
USA20135,ARG8,9
USA20135,ARG9,1
USA20135,MEX1,139
USA20135,MEX10,1568
USA20135,MEX11,212
USA20135,MEX12,68
USA20135,MEX13,75
USA20135,MEX14,555
USA20135,MEX15,78
USA20135,MEX16,88
USA20135,MEX17,72
USA20135,MEX18,341
USA20135,MEX19,140
USA20135,MEX2,121
USA20135,MEX20,53
USA20135,MEX21,87
USA20135,MEX22,61
USA20135,MEX23,69
USA20135,MEX24,93
USA20135,MEX25,179
USA20135,MEX26,114
USA20135,MEX27,43
USA20135,MEX28,1223
USA20135,MEX29,46
USA20135,MEX3,209
USA20135,MEX30,115
USA20135,MEX31,45
USA20135,MEX32,678
USA20135,MEX4,39
USA20135,MEX5,59
USA20135,MEX6,7200
USA20135,MEX7,484
USA20135,MEX8,96
USA20135,MEX9,53
USA20137,ARG1,22
USA20137,ARG10,4
USA20137,ARG11,1
USA20137,ARG12,3
USA20137,ARG13,12
USA20137,ARG14,11
USA20137,ARG15,14
USA20137,ARG16,13
USA20137,ARG17,8
USA20137,ARG18,4
USA20137,ARG19,8
USA20137,ARG2,18
USA20137,ARG20,20
USA20137,ARG21,16
USA20137,ARG22,15
USA20137,ARG23,8
USA20137,ARG24,22
USA20137,ARG3,36
USA20137,ARG4,9
USA20137,ARG5,9
USA20137,ARG6,96
USA20137,ARG7,6
USA20137,ARG8,8
USA20137,ARG9,6
USA20137,MEX1,284
USA20137,MEX10,158
USA20137,MEX11,230
USA20137,MEX12,221
USA20137,MEX13,164
USA20137,MEX14,812
USA20137,MEX15,62
USA20137,MEX16,135
USA20137,MEX17,119
USA20137,MEX18,1166
USA20137,MEX19,97
USA20137,MEX2,75
USA20137,MEX20,68
USA20137,MEX21,110
USA20137,MEX22,134
USA20137,MEX23,105
USA20137,MEX24,253
USA20137,MEX25,79
USA20137,MEX26,217
USA20137,MEX27,71
USA20137,MEX28,152
USA20137,MEX29,464
USA20137,MEX3,127
USA20137,MEX30,120
USA20137,MEX31,51
USA20137,MEX32,607
USA20137,MEX4,53
USA20137,MEX5,852
USA20137,MEX6,3176
USA20137,MEX7,370
USA20137,MEX8,103
USA20137,MEX9,79
USA20139,ARG1,9
USA20139,ARG10,3
USA20139,ARG11,12
USA20139,ARG12,6
USA20139,ARG13,6
USA20139,ARG14,7
USA20139,ARG15,7
USA20139,ARG16,10
USA20139,ARG17,3
USA20139,ARG18,5
USA20139,ARG19,6
USA20139,ARG2,8
USA20139,ARG20,3
USA20139,ARG21,8
USA20139,ARG22,5
USA20139,ARG23,3
USA20139,ARG24,6
USA20139,ARG3,3
USA20139,ARG4,5
USA20139,ARG5,6
USA20139,ARG6,18
USA20139,ARG7,3
USA20139,ARG8,9
USA20139,ARG9,4
USA20139,MEX1,356
USA20139,MEX10,29
USA20139,MEX11,108
USA20139,MEX12,169
USA20139,MEX13,24
USA20139,MEX14,74
USA20139,MEX15,75
USA20139,MEX16,49
USA20139,MEX17,13
USA20139,MEX18,222
USA20139,MEX19,24
USA20139,MEX2,31
USA20139,MEX20,14
USA20139,MEX21,16
USA20139,MEX22,177
USA20139,MEX23,34
USA20139,MEX24,30
USA20139,MEX25,37
USA20139,MEX26,20
USA20139,MEX27,12
USA20139,MEX28,23
USA20139,MEX29,13
USA20139,MEX3,24
USA20139,MEX30,11
USA20139,MEX31,13
USA20139,MEX32,54
USA20139,MEX4,5
USA20139,MEX5,9
USA20139,MEX6,91
USA20139,MEX7,20
USA20139,MEX8,22
USA20139,MEX9,23
USA20141,ARG1,6
USA20141,ARG10,12
USA20141,ARG11,14
USA20141,ARG12,1
USA20141,ARG13,39
USA20141,ARG14,7
USA20141,ARG15,3
USA20141,ARG16,1
USA20141,ARG17,1
USA20141,ARG18,1
USA20141,ARG19,1
USA20141,ARG2,16
USA20141,ARG20,7
USA20141,ARG21,7
USA20141,ARG22,6
USA20141,ARG23,1
USA20141,ARG24,3
USA20141,ARG3,6
USA20141,ARG4,3
USA20141,ARG5,8
USA20141,ARG6,10
USA20141,ARG7,1
USA20141,ARG8,6
USA20141,ARG9,13
USA20141,MEX1,33
USA20141,MEX10,68
USA20141,MEX11,31
USA20141,MEX12,110
USA20141,MEX13,43
USA20141,MEX14,77
USA20141,MEX15,128
USA20141,MEX16,28
USA20141,MEX17,39
USA20141,MEX18,37
USA20141,MEX19,15
USA20141,MEX2,154
USA20141,MEX20,211
USA20141,MEX21,123
USA20141,MEX22,38
USA20141,MEX23,44
USA20141,MEX24,25
USA20141,MEX25,89
USA20141,MEX26,40
USA20141,MEX27,93
USA20141,MEX28,17
USA20141,MEX29,55
USA20141,MEX3,118
USA20141,MEX30,68
USA20141,MEX31,31
USA20141,MEX32,59
USA20141,MEX4,921
USA20141,MEX5,37
USA20141,MEX6,40
USA20141,MEX7,33
USA20141,MEX8,11
USA20141,MEX9,30
USA20143,ARG1,10
USA20143,ARG10,6
USA20143,ARG11,10
USA20143,ARG12,1
USA20143,ARG13,11
USA20143,ARG14,8
USA20143,ARG15,9
USA20143,ARG16,5
USA20143,ARG17,4
USA20143,ARG18,1
USA20143,ARG19,4
USA20143,ARG2,13
USA20143,ARG20,14
USA20143,ARG21,9
USA20143,ARG22,11
USA20143,ARG23,35
USA20143,ARG24,12
USA20143,ARG3,13
USA20143,ARG4,5
USA20143,ARG5,13
USA20143,ARG6,20
USA20143,ARG7,7
USA20143,ARG8,5
USA20143,ARG9,21
USA20143,MEX1,815
USA20143,MEX10,445
USA20143,MEX11,297
USA20143,MEX12,16
USA20143,MEX13,30
USA20143,MEX14,354
USA20143,MEX15,32
USA20143,MEX16,141
USA20143,MEX17,24
USA20143,MEX18,79
USA20143,MEX19,42
USA20143,MEX2,44
USA20143,MEX20,19
USA20143,MEX21,18
USA20143,MEX22,260
USA20143,MEX23,46
USA20143,MEX24,103
USA20143,MEX25,83
USA20143,MEX26,37
